;;;;;;;;;;;;;;;;;0;0;0;1;1;1;4;5;7;8;9;10;11;16;16;16;16;16;16;16;
;;;;;;;;;;;;;;;;;RECEIVER;RECEIVER;RECEIVER;CURRENT F1678;CURRENT F1678;CURRENT F1678;RPM SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;GPS;GPS;GPS;GPS;GPS;GPS;GPS;
TIME;CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;CH9;CH10;CH11;CH12;CH13;CH14;CH15;CH16;BATTERY;EXTERNAL BATTERY;STATUS;CURRENT;VOLTAGE;CAPACITY;ROTATION;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;DISTANCE;SPEED;ALTITUDE;VARIOMETER;LATITUDE;LONGITUDE;TIME(UTC);
1346004;0,0;0,4;110,4;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,7;  7,7;   315;  2052; 114; 115; 110;  69; 104; 108;     4;    0;    0,0;    0,0;N 58:16.0598;E 12:16.6165;14:20:14;
1347019;0,0;0,4;111,5;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,7;  7,7;   315;  2046; 112; 115; 110;  69; 103; 107;     4;    0;    0,0;    0,0;N 58:16.0598;E 12:16.6164;14:20:15;
1348034;0,0;0,4;113,1;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,7;  7,7;   316;  2004; 111; 114; 109;  70; 102; 107;     4;    0;    0,0;    0,0;N 58:16.0598;E 12:16.6162;14:20:16;
1349052;0,0;0,4;114,6;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,6;  0,0;3;   0,7;  7,7;   316;  2010; 110; 113; 109;  70; 102; 106;     4;    0;    1,0;    0,0;N 58:16.0598;E 12:16.6160;14:20:17;
1350069;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,6;  0,0;3;   0,7;  7,7;   316;  1998; 109; 113; 108;  71; 102; 106;     4;    0;    1,0;    0,0;N 58:16.0598;E 12:16.6160;14:20:18;
1351081;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,7;  7,7;   316;  1956; 108; 112; 108;  71; 101; 106;     4;    0;    1,0;    0,0;N 58:16.0598;E 12:16.6159;14:20:19;
1352093;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,7;  7,6;   316;  1914; 106; 112; 107;  71; 101; 106;     4;    0;    1,0;    0,0;N 58:16.0598;E 12:16.6159;14:20:20;
1353105;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,7;  7,6;   316;  1914; 106; 112; 107;  71; 101; 105;     4;    0;    1,0;    0,0;N 58:16.0598;E 12:16.6159;14:20:21;
1354117;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,7;  7,7;   316;  1926; 105; 111; 106;  70; 100; 105;     4;    0;    1,0;    0,0;N 58:16.0598;E 12:16.6158;14:20:22;
1355129;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,7;  7,7;   316;  1914; 104; 110; 106;  69;  99; 104;     4;    0;    1,0;    0,0;N 58:16.0598;E 12:16.6158;14:20:24;
1356140;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,6;  0,0;3;   0,7;  7,7;   316;  1932; 103; 110; 105;  68;  99; 104;     4;    0;    1,0;    0,0;N 58:16.0598;E 12:16.6157;14:20:25;
1357151;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,6;  0,0;3;   0,7;  7,7;   316;  1920; 102; 109; 105;  67;  98; 104;     4;    0;    1,0;    0,0;N 58:16.0598;E 12:16.6156;14:20:26;
1358163;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,7;  7,7;   316;  1908; 101; 109; 104;  66;  97; 103;     4;    0;    0,0;    0,0;N 58:16.0598;E 12:16.6156;14:20:27;
1359175;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,7;  7,7;   317;  1920; 100; 108; 103;  66;  96; 102;     4;    0;    0,0;    0,0;N 58:16.0598;E 12:16.6156;14:20:28;
1360187;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,7;  7,7;   317;  1920;  99; 107; 103;  65;  96; 101;     3;    0;    1,0;    0,0;N 58:16.0597;E 12:16.6155;14:20:29;
1361200;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,7;  7,7;   317;  1920;  98; 107; 102;  64;  95; 101;     4;    0;    1,0;    0,0;N 58:16.0597;E 12:16.6155;14:20:30;
1362212;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,6;  0,0;3;   0,7;  7,7;   317;  1926;  97; 106; 102;  64;  94; 100;     3;    0;    0,0;    0,0;N 58:16.0596;E 12:16.6154;14:20:31;
1363224;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,6;  0,0;3;   0,7;  7,7;   317;  1890;  96; 106; 102;  64;  94; 100;     3;    0;    1,0;    0,0;N 58:16.0595;E 12:16.6156;14:20:32;
1364236;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,6;  0,0;3;   0,7;  7,7;   317;  1872;  95; 105; 101;  62;  93;  99;     3;    0;    1,0;    0,0;N 58:16.0595;E 12:16.6156;14:20:33;
1365248;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,6;  0,0;3;   0,7;  7,7;   317;  1890;  94; 104; 100;  62;  93;  98;     3;    0;    0,0;    0,0;N 58:16.0595;E 12:16.6155;14:20:34;
1366260;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,7;  7,7;   317;  1758;  93; 104; 100;  62;  92;  98;     3;    0;    0,0;    0,0;N 58:16.0596;E 12:16.6154;14:20:35;
1367271;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,6;  7,7;   317;  1596;  92; 104;  99;  63;  92;  98;     3;    0;    0,0;    0,0;N 58:16.0595;E 12:16.6152;14:20:36;
1368282;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,6;  7,7;   318;  1566;  91; 103;  99;  63;  92;  98;     3;    0;    0,0;    0,0;N 58:16.0595;E 12:16.6152;14:20:36;
1369294;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,6;  7,7;   318;  1494;  90; 103;  99;  64;  92;  98;     3;    0;    0,0;    0,0;N 58:16.0595;E 12:16.6152;14:20:37;
1370306;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,6;  0,0;3;   0,5;  7,7;   318;  1440;  90; 102;  99;  65;  92;  98;     3;    0;    0,0;    0,0;N 58:16.0594;E 12:16.6152;14:20:38;
1371318;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,6;  0,0;3;   0,5;  7,7;   318;  1476;  89; 102;  98;  65;  92;  98;     3;    0;    0,0;    0,0;N 58:16.0594;E 12:16.6151;14:20:39;
1372330;0,0;0,3;116,8;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,5;  7,7;   318;  1428;  88; 101;  98;  65;  92;  98;     3;    0;    0,0;    0,0;N 58:16.0594;E 12:16.6150;14:20:40;
1373344;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,5;  7,7;   318;  1470;  88; 101;  97;  65;  91;  98;     3;    0;    1,0;    0,0;N 58:16.0593;E 12:16.6151;14:20:41;
1374356;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,5;  7,7;   318;  1452;  87; 101;  97;  66;  91;  98;     3;    0;    1,0;    0,0;N 58:16.0594;E 12:16.6150;14:20:42;
1375368;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,5;  7,7;   318;  1452;  87; 101;  97;  67;  91;  97;     3;    0;    1,0;    0,0;N 58:16.0594;E 12:16.6150;14:20:43;
1376380;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,6;  0,0;3;   0,5;  7,7;   318;  1464;  86; 100;  97;  67;  91;  97;     3;    0;    1,0;    0,0;N 58:16.0593;E 12:16.6148;14:20:44;
1377392;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,6;  0,0;3;   0,5;  7,7;   318;  1446;  85; 100;  96;  68;  91;  96;     3;    0;    1,0;    0,0;N 58:16.0593;E 12:16.6149;14:20:45;
1378403;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,5;  7,7;   318;  1440;  85;  99;  96;  68;  91;  96;     3;    0;    1,0;    0,0;N 58:16.0592;E 12:16.6149;14:20:46;
1379416;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,5;  7,7;   318;  1428;  84;  99;  95;  69;  91;  96;     3;    0;    2,0;    0,0;N 58:16.0592;E 12:16.6149;14:20:47;
1380428;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,6;  7,7;   319;  1518;  84;  99;  95;  69;  90;  95;     3;    0;    2,0;    0,0;N 58:16.0592;E 12:16.6148;14:20:48;
1381440;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,5;  7,7;   319;  1458;  83;  98;  95;  69;  90;  95;     3;    0;    1,0;    0,0;N 58:16.0592;E 12:16.6147;14:20:49;
1382454;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,5;  7,7;   319;  1398;  83;  98;  94;  68;  90;  94;     3;    0;    1,0;    0,0;N 58:16.0591;E 12:16.6147;14:20:50;
1383466;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,6;  7,7;   319;  1452;  82;  97;  94;  68;  90;  94;     3;    0;    1,0;    0,0;N 58:16.0592;E 12:16.6146;14:20:51;
1384478;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,5;  7,7;   319;  1470;  82;  97;  94;  68;  90;  94;     3;    0;    1,0;    0,0;N 58:16.0592;E 12:16.6145;14:20:52;
1385492;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,5;  7,7;   319;  1434;  81;  97;  93;  66;  89;  94;     3;    0;    1,0;    0,0;N 58:16.0592;E 12:16.6146;14:20:54;
1386506;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,5;  7,7;   319;  1440;  81;  97;  93;  65;  89;  94;     3;    0;    1,0;    0,0;N 58:16.0592;E 12:16.6147;14:20:55;
1387518;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,5;  7,7;   319;  1452;  81;  96;  92;  65;  89;  94;     3;    0;    1,0;    0,0;N 58:16.0592;E 12:16.6148;14:20:56;
1388529;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,6;  7,7;   319;  1500;  80;  96;  92;  64;  89;  94;     3;    0;    1,0;    0,0;N 58:16.0592;E 12:16.6148;14:20:56;
1389542;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,5;  7,7;   319;  1434;  80;  95;  91;  63;  89;  94;     3;    0;    1,0;    0,0;N 58:16.0593;E 12:16.6147;14:20:58;
1390553;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,6;  0,0;3;   0,5;  7,7;   319;  1470;  79;  95;  91;  62;  88;  94;     3;    0;    1,0;    0,0;N 58:16.0593;E 12:16.6146;14:20:59;
1391565;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,6;  0,0;3;   0,5;  7,7;   319;  1464;  79;  95;  91;  62;  88;  93;     3;    0;    2,0;    0,0;N 58:16.0593;E 12:16.6145;14:21:00;
1392577;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,5;  7,7;   320;  1452;  78;  95;  90;  62;  87;  93;     3;    0;    2,0;    0,0;N 58:16.0593;E 12:16.6144;14:21:01;
1393595;0,0;0,4;116,8;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,5;  7,7;   320;  1410;  78;  94;  90;  63;  87;  92;     4;    0;    2,0;    0,0;N 58:16.0594;E 12:16.6143;14:21:02;
1394613;0,0;0,4;116,2;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,5;  7,7;   320;  1452;  77;  94;  90;  63;  87;  92;     4;    0;    2,0;    0,0;N 58:16.0594;E 12:16.6142;14:21:03;
1395629;0,0;0,4;115,2;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,6;  7,7;   320;  1428;  77;  93;  90;  62;  86;  91;     4;    0;    2,0;    0,0;N 58:16.0594;E 12:16.6142;14:21:03;
1396651;0,0;0,4;112,5;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,6;  7,7;   320;  1482;  76;  93;  89;  62;  86;  91;     4;    0;    1,0;    0,0;N 58:16.0594;E 12:16.6142;14:21:05;
1397673;0,0;0,4;107,6;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,5;  7,7;   320;  1500;  76;  93;  89;  61;  86;  91;     3;    0;    1,0;    0,0;N 58:16.0595;E 12:16.6142;14:21:06;
1398694;0,0;0,4;98,5;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,6;  7,7;   320;  1440;  75;  93;  89;  60;  85;  91;     3;    0;    1,0;    0,0;N 58:16.0595;E 12:16.6143;14:21:07;
1399714;0,0;0,4;92,0;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,8;  7,7;   320;  2658;  75;  92;  88;  59;  85;  91;     4;    0;    1,0;    0,0;N 58:16.0595;E 12:16.6141;14:21:08;
1400729;0,0;0,4;92,0;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,9;  7,6;   320;  4188;  75;  92;  87;  58;  85;  90;     4;    0;    1,0;    0,0;N 58:16.0595;E 12:16.6140;14:21:09;
1401746;0,0;0,4;90,3;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,9;  7,6;   320;  4188;  75;  92;  87;  58;  84;  90;     4;    0;    2,0;    0,0;N 58:16.0595;E 12:16.6140;14:21:10;
1402760;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,9;  7,6;   320;  4344;  75;  92;  87;  57;  84;  89;     4;    0;    2,0;    0,0;N 58:16.0595;E 12:16.6140;14:21:11;
1403772;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,9;  7,6;   321;  4434;  75;  92;  87;  57;  84;  89;     4;    0;    2,0;    0,0;N 58:16.0595;E 12:16.6140;14:21:12;
1404784;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,9;  7,6;   321;  4410;  75;  92;  87;  56;  84;  89;     4;    0;    2,0;    0,0;N 58:16.0596;E 12:16.6141;14:21:13;
1405796;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,9;  7,6;   321;  4416;  76;  92;  87;  56;  84;  89;     4;    0;    2,0;    0,0;N 58:16.0596;E 12:16.6140;14:21:14;
